"id";"base";"bonus";"overtime_pay";"other";"sector";"section_07";"sex";"education";"contract";"age";"duration_total";"duration_entity";"duration_nominal";"duration_overtime"
76862;60152.8;720;0;5108;1;2;2;4;1;53;34.07;4;1784;0
87992;45948;2040;0;3905.58;1;1;1;2;1;54;28.06;3.02;1864;0
155727;45863.71;1600;5302.12;4008.38;1;3;2;2;1;43;20.11;20.11;1056;225.6
39476;115897.2;5848;141859.9;0;1;3;1;2;1;41;14;5.04;1713;1438.4
190292;36697.2;5300;0;3095.58;1;1;2;4;1;48;27.05;24.03;1784;0
57654;24480;0;0;0;1;3;2;3;1;48;31.03;27;1766.91;0
33987;10312;3082.4;1416.48;1258.92;1;2;2;6;1;50;4;4;1398;92
139659;38902.1;0;2346.28;3506.11;1;2;2;2;1;36;17.02;17.02;705.6;63
48536;8928.78;0;0;694.87;1;2;2;5;1;33;7.08;2;908;0
173688;27055;0;0;11906.67;2;2;2;2;1;37;9.07;9.07;1627.2;0
112009;22025.23;0;0;0;1;3;2;5;1;38;18.01;11.08;1720.66;0
78585;17484.4;2717.8;0;1616.82;1;2;2;6;2;37;7.08;5.03;1552;0
55107;5464.52;0;478;505.11;1;2;2;2;2;24;2.02;0.02;196.77;18
118833;36812.8;6138.8;0;3148.74;1;2;1;3;1;57;34;34;1856;0
165297;56326.2;4376.16;0;4751.11;1;1;2;2;1;34;13.01;9.06;1808;0
87239;31320;4286;0;2943.73;1;2;2;4;1;60;11;11;1800;0
35195;37208;3358;728;3363.89;1;1;1;5;1;42;24.06;19.06;1672;24
150603;48842.84;1028;4707.58;4293.72;1;2;2;2;1;46;25.08;25.08;1832;150
181157;35566.39;0;123.6;0;1;3;2;4;1;48;28.01;28.01;1644.64;6.08
22465;12953.63;0;0;21213.68;1;2;2;2;2;42;15.01;7.09;1512;0
1595;17911.2;3318.84;0;1804.55;1;2;1;2;1;50;14;10;1816;0
55537;22389.36;0;0;1865.78;1;2;1;2;2;27;2.02;2.02;638.4;0
162919;68539.74;0;11720.53;6822.1;1;2;2;2;1;47;19.08;19.08;1704;412.17
115329;33308.43;5510;0;0;1;3;2;4;1;48;29.01;29.01;1724.03;0
7240;38134.76;0;2127.24;3341.31;1;2;2;2;1;56;33.04;23.06;766.5;57
151203;32021.24;0;368.76;2656.48;1;2;1;2;1;51;22;22;496.2;12
91985;36964.6;448;0;3129.72;1;1;1;2;1;57;7.05;1.02;1808;0
119567;22715.01;0;238.79;1951.49;1;2;1;2;1;43;3.11;3.02;1100;13.5
26725;10886.4;1814.4;0;1079.57;1;2;1;6;1;57;26.01;26.01;908;0
192238;32852.44;0;0;2752.37;1;2;1;2;1;59;28.03;15.04;1562.4;0
130858;24824.03;5301.85;1686.67;2443;1;2;1;2;1;52;34.01;14.05;1615;190
129171;20149.45;530;5009.6;2160.42;1;2;2;2;1;33;0.11;0.11;711;192
52034;37228.7;11744.94;8163.02;4660.85;1;2;2;2;1;46;21.01;8.02;784;252.5
10403;85300;0;0;0;1;3;1;2;2;50;20.07;1.07;1776;0
156800;27294.81;0;0;2311.73;1;2;2;2;1;40;6.01;6.01;1362;0
79895;26337.6;2044.8;0;0;1;3;2;4;1;45;28.06;16.09;1683.55;0
7008;23032.5;0;700.04;1988.46;1;2;2;2;1;55;30.01;30.01;370.37;20
141616;42015.9;0;0;0;1;3;2;2;1;48;27.01;27.01;1660.8;0
48587;50889.92;0;0;0;1;3;2;4;1;45;25.01;10.08;1433;0
159520;40614.34;360;6470.3;3982.01;1;2;2;2;1;52;31.02;27.02;734.4;179
63794;50040;65186;0;4697.1;1;2;2;2;1;45;22.03;22.03;1864;0
165866;26112;0;0;2219.52;1;1;2;2;1;27;3.08;2.04;1808;0
72570;29760.08;2499.5;0;2410.53;1;1;2;4;1;48;27.03;17.02;1648;0
197709;43189.48;0;23497.78;0;1;3;1;2;2;36;7;4.07;1730;384
49415;39834.12;0;3335.44;3696.63;1;2;2;2;1;33;10.02;10.02;691.2;140
44143;40191.8;4052.4;8832.49;4447.77;1;2;2;2;1;45;26.01;11.02;937.2;229
4501;34089.73;0;2161.76;0;1;3;2;3;1;33;11.07;11.07;1729;81.5
129466;27378.2;0;0;0;1;3;2;4;1;50;29.09;29.09;1500.84;0
65725;41023.08;0;2221.84;3662.95;1;2;2;2;1;47;26.02;26.02;759.6;63
157057;25010;4580;808.64;2262.62;1;2;2;4;2;48;29.01;1.01;1856;52
138322;16259.32;1981.32;0;1459.25;1;2;1;2;1;61;23.03;7.01;332.75;0
73817;40276.85;1000;8191.72;4096.15;1;2;2;2;1;49;27.02;25.09;720;243
115831;35745.39;8215;1270.04;3065.37;1;1;2;4;1;55;34.09;11.07;1768;75.42
154780;27306.42;3980;0;0;1;1;1;2;1;29;3.05;3.05;1816;0
164358;12533.36;0;1082.28;1157.33;1;2;1;2;2;55;2.02;2.02;256.75;29
158725;25188;2204.14;0;2328.33;1;2;2;4;1;51;32.01;32.01;1816;0
184998;25669;0;0;2181.87;1;2;2;4;1;40;7;5.09;1824;0
197052;19907.44;991.94;52.32;1606.45;1;2;2;2;1;28;4.01;4.01;450.8;1.56
104014;47078.4;0;0;4001.66;1;1;1;2;1;61;31.1;31.1;1838;0
115416;38974.39;7797.85;0;0;1;3;2;4;1;39;18.11;12.05;1645.69;0
182700;39325.6;2047.84;889.4;3220.62;1;2;2;2;1;49;28;14.02;1003.8;43
104969;51349.18;0;0;4124.95;1;2;2;2;1;43;19.07;19.07;1090;0
180516;22530.4;2954.6;0;0;1;3;2;3;2;24;3.07;3.01;1713.8;0
135109;16782;555;0;1426.47;1;2;2;5;1;47;29.09;18.01;1808;0
102270;19627.13;2740.9;337.18;1872.1;1;2;2;5;1;39;21.06;17.07;1704;24
73663;47590;1100;0;4024.07;1;1;2;2;1;43;24;24;1760;0
187444;41948.88;692;7728.94;4204.22;1;2;2;2;1;43;22.02;4.02;759.6;300
42277;26399.22;0;0;0;1;3;2;4;1;35;14.02;2.05;857.18;0
186192;18948.15;0;0;1515.92;1;3;2;6;1;56;33.05;25.04;1744;0
121860;38348.81;0;8875.4;4061.28;1;2;2;2;1;40;19.02;9.02;755.8;228.6
151263;19283.89;11130;0;0;2;2;2;3;2;22;0.08;0.08;1551;0
107091;36484.2;0;0;0;1;3;2;4;1;56;34.02;33.02;1675.9;0
185515;4921.84;0;0;418.4;1;1;1;4;1;33;13.08;4.08;405;0
56209;38679.63;5807;0;3482.32;1;2;2;2;1;45;24.07;18.11;1784;0
76077;53345.52;1000;13402.29;5673.56;1;3;2;2;1;46;24.01;6.02;1056;400
21408;5610;990;0;551.65;1;2;2;5;1;56;37.03;0.04;663.73;0
157173;16038.18;821.3;577.86;0;1;3;1;5;2;28;1.05;1.05;1728.24;31
185317;34976;5079;0;3057.22;1;3;2;2;1;38;19.01;18.02;1480;0
74167;5470.1;0;55.98;469.72;1;2;1;2;2;27;1.02;0.02;195.58;2
35256;51022.12;0;11466;5262;1;2;1;1;1;48;7.01;7.01;1504.8;234
130221;71782;10920;0;6715.17;1;3;1;2;1;39;15.09;10.09;1808;0
95926;43898.75;1500;0;3731.39;1;1;2;4;1;47;22.06;9.1;1744;0
179289;43255.79;0;1765.25;3526.99;1;2;2;2;1;50;31.04;31.04;709.2;47
189126;13561.8;0;0;1067.18;1;3;2;6;2;41;7.07;1.1;1184;0
36992;34672.84;0;259.67;0;1;3;2;4;1;51;31.02;31.02;1767.75;12
89914;9385.03;0;0;797.73;1;2;2;2;2;32;0.02;0.02;287.64;0
39419;35482.03;4800;0;2832.47;1;1;2;2;1;48;29.02;21;1584;0
32839;7291.2;2129.5;0;751.5;1;2;2;5;2;52;28;1.06;775.33;0
168894;17021.33;864;0;1433.57;1;2;2;4;1;35;10.05;2.09;1824;0
187042;54772.38;16000;0;45054.5;1;2;1;1;1;31;7.09;7.09;1584;0
142559;85380;2000;0;7257.3;1;1;2;2;1;44;25.01;3.08;1840;0
136314;38485.67;0;2154.08;0;1;3;2;3;1;55;33.07;33.07;1736.58;68.16
154437;26548.84;4397.41;0;2551.54;1;3;2;4;1;51;31.02;3.02;1644;0
133896;35975.91;0;4536.1;3361.31;1;2;2;2;1;45;27.02;4.02;1050;189
25900;17383.02;0;0;1477.56;1;2;1;2;2;31;5;5;468.07;0
69634;15220.01;2297.93;0;1452.84;1;2;1;4;1;53;13.02;8.11;1444;0
28139;32963.49;0;6350.53;3171.29;1;2;2;2;1;35;8.02;8.02;655.2;224
19299;91406.27;0;0;6651.93;1;1;2;2;1;39;15.02;3.1;1552;0
127041;28500;1200;0;0;1;3;2;2;1;47;16.03;16.03;1743.53;0
32181;11167.51;0;475.83;977;1;2;2;2;1;30;6.01;6.01;320.4;17
112871;40092.4;2935.2;0;3615.9;1;2;2;2;1;54;7.1;7.1;1856;0
122551;30004.86;0;0;0;1;3;2;4;1;46;27.1;6.05;1532.52;0
9781;43773.53;1897.55;0;3635.31;1;3;2;2;1;33;14.02;6.06;1640;0
133444;32662.64;7082.87;1304.94;0;1;1;2;2;1;54;32.04;23.05;1704;54.5
196329;52044.73;0;0;4158.93;1;2;2;2;1;40;14.02;14.02;766.8;0
154115;63879.7;0;6679.36;5559;1;2;1;2;1;38;23.11;3.02;1816;123
84241;7626.76;0;0;637.47;1;2;1;2;2;35;7.02;0.02;228.82;0
6990;11658.3;0;0;990.96;1;2;2;2;2;47;16.02;0.06;292;0
29108;20794.8;2258.75;0;1959.6;1;1;2;4;1;54;33.02;25.02;1782.05;0
174087;4270.84;0;0;363.07;1;2;2;2;2;27;2.02;1.02;97.19;0
130636;40227.41;1255;2343.16;3596.59;1;2;1;2;1;58;38.04;17.02;756;63.38
42424;40170.36;0;858.36;3507.26;1;2;2;2;1;57;32.04;9.04;766.5;23
62162;18864.12;3704.04;0;1855.39;1;2;1;5;1;52;32.11;3.01;1824;0
183985;43833.52;0;1424.48;3762.54;1;2;2;2;1;49;26.01;11.01;766.8;46
190129;13905.52;3855.75;0;1462.1;1;2;2;5;1;44;12.11;1.11;1816;0
53659;33241.42;0;6449.5;3367.9;1;2;2;2;1;35;14;6.06;763.2;223.15
91926;18281.18;700;0;1530.91;1;3;2;6;1;53;29;24.09;1744;0
154404;17746.91;461.68;0;1505.43;1;1;2;4;1;34;12.11;8.07;1374;0
145778;40973.19;0;0;0;1;3;2;2;2;30;6;1.07;1365.25;0
34380;26040;2000;0;2213.4;1;1;2;4;2;22;0.09;0.09;1863;0
28739;36876.61;0;3567.8;3437.08;1;2;2;2;1;32;10.01;2.02;655.2;99
41225;42960;9691.6;0;0;1;1;1;2;1;56;36.01;17.03;1832;0
166506;31982.4;0;0;0;1;3;2;4;1;40;20.02;14.06;1705.4;0
36876;53469.24;0;0;4544.88;1;2;2;3;1;51;35.02;7.03;1808;0
4251;34445.8;500;0;0;1;1;2;2;1;41;22.02;22.02;1824;0
173682;35672.95;0;0;0;1;3;2;3;1;50;29.09;6.06;1470;0
106565;32914.8;6611.38;2042.6;0;1;1;2;4;1;42;21;21;1816;80
70199;35323.88;1200;3812.23;3358.11;1;2;2;2;1;37;12.02;3.02;709.2;120
136573;26688;1500;0;2268.48;1;1;2;2;1;28;4.01;4.01;1784;0
77014;40483.33;5400;154.9;0;1;1;1;2;1;36;14.11;11.05;1816;5
92372;10192.36;0;4022.51;1196.83;1;2;2;2;1;34;9.02;0.02;226.8;115
128435;18189.21;2976.97;0;1776.31;1;2;2;4;1;49;23.06;23.06;1792;0
182364;51112;5768.64;0;4292.71;1;1;2;2;1;42;16.03;15.1;1840;0
15923;16958.21;0;429.92;1431.17;1;2;1;2;1;30;5.01;5.01;454.24;15.36
118564;36150;8174.25;0;0;2;3;2;2;1;36;16.02;7.01;1728.92;0
154602;10223.21;0;597.12;919.73;1;2;2;2;1;36;14.04;0.02;344;16
130487;41602.52;0;7107.7;4101.57;1;2;2;2;1;38;16.02;11.02;766.8;191
92192;31814.56;3102.3;4825.28;3151;1;2;2;2;1;30;10.02;9.02;680.4;160
21040;39395.26;0;4883.76;3691.45;1;2;2;2;1;40;13.09;13.09;743.08;143
94799;7590.52;1440;0;760.95;1;2;2;5;1;41;9.01;4.11;872;0
168377;530.04;0;0;45.05;1;2;2;2;2;42;6.07;6.07;19.65;0
90681;47836.71;0;0;0;1;3;2;2;1;43;23.01;22.03;1531.76;0
149336;13072.65;0;0;1106.81;1;2;2;2;2;57;3;2.03;330.44;0
152829;37440;2000;0;3182.4;1;1;1;4;1;52;37;16.05;1840;0
180220;25540.47;959.71;0;0;1;3;2;4;1;55;36.04;20.06;1759.33;0
197664;19550;0;0;0;1;3;1;3;2;22;2.02;2.02;1120;0
178694;41026.91;0;0;0;1;3;2;4;1;40;20.08;20.03;1665.1;0
117454;25855.84;0;643.8;2144.89;1;2;1;2;1;27;3.02;2.02;757.08;23.11
181776;62310;10900;0;0;1;3;2;4;1;49;30.03;9.1;1784;0
192285;19382.4;4188.91;0;1989.46;1;3;2;5;1;48;24.07;2.09;1776;0
27944;30681.87;537.5;0;2485.69;1;1;2;4;1;56;36.02;12.02;1632;0
19001;38708.2;0;684.68;3348.39;1;2;2;2;1;35;12.05;8.05;766.8;19
73201;30000;6480;0;0;2;3;2;2;1;50;31;25;1848;0
115925;40015.46;2932.52;5760.5;4072.22;1;2;2;2;1;43;22.02;22.02;766.8;172
151686;58847.24;2554;5897;5410.19;1;2;2;2;1;57;33.02;33.02;1736;197
105125;17970.59;4411.6;0;1893.82;1;2;2;2;1;33;6.06;4.1;1480;0
191932;17076.22;3177.72;0;1670.07;1;2;2;5;1;55;26.05;15.02;1776;0
94246;17554.99;1400;0;1520.2;1;3;2;3;2;25;3.02;1.05;1800;0
107787;32484.5;0;5879.81;3246.39;1;2;2;2;1;29;5.06;5.06;766.8;162
79666;39000;6120;0;3792.7;1;2;2;2;1;47;27.01;11.1;1848;0
30409;23974.92;5680.12;0;2384.68;1;2;2;4;1;39;24;3.08;1792;0
148086;18929.56;0;0;0;1;3;2;2;1;34;10.08;0.04;856.92;0
148924;25920;4483.2;0;0;1;1;1;5;1;54;38.09;16.11;1768;0
12446;14199.48;0;0;0;1;3;2;3;2;37;5.1;1.03;1464.25;0
112557;45882.6;3773;0;3823.55;1;1;1;4;1;37;15.11;5.03;1768;0
10846;30105.33;0;0;2517.59;1;2;2;2;1;40;17.1;9.02;836;0
21425;70306.44;9150;0;5976.05;1;1;1;2;1;43;17.06;11.1;1800;0
123575;23636.06;3536.84;0;2281.65;1;2;2;4;1;52;36.08;36.08;1736;0
91337;21460;5180;0;1824.1;1;1;2;2;2;28;3.07;2;1680.5;0
117681;24860.88;2500;0;2113.17;1;1;2;2;2;38;19.05;0.11;1271;0
176555;15274.86;0;0;1255.78;1;2;2;2;1;34;12.02;12.02;356.4;0
100172;35708.65;1940;0;3035.23;1;1;2;2;1;33;10.05;8.02;1824;0
1008;37057.01;4095.61;0;2908.49;1;1;2;2;1;48;28.02;17.09;1624;0
152676;17939.84;2241.27;0;1715.39;1;1;2;2;1;32;5.02;1.01;1792;0
94828;99921.24;0;0;8280.33;1;1;2;2;1;39;15.04;1.02;1624;0
21120;32678.43;3550;0;0;2;2;1;2;2;29;6.1;3.04;1808;0
95411;33480;8710;505.67;0;1;1;2;3;1;32;10.09;10.09;1824;20.5
124245;36609.4;0;0;0;1;3;2;3;1;55;30.06;22.11;1721.4;0
188313;26428.64;0;5537.96;2705.6;1;2;1;2;1;26;4.02;4.02;759.6;236
109166;18202.38;3914.12;0;1765.43;1;3;2;4;1;33;14;14;1736;0
149978;35956.94;4655;0;3056.34;1;3;2;3;1;52;31.03;20.05;1712;0
172136;17244;1625;0;1570.38;1;2;2;6;1;53;28.08;21.02;1760;0
85521;15576;1584;0;1404.5;1;2;2;4;1;45;24.07;5.05;1816;0
92367;37292.85;4805.1;0;0;1;3;1;3;1;34;6;2.1;1720.66;0
8243;34127.29;0;5304.05;0;1;3;2;4;1;41;22.04;22.04;1586.33;205
98042;21606.35;4751.84;0;2123.48;1;3;2;5;1;40;19.02;5.11;1872;0
2370;26923.34;0;0;2150;1;2;2;2;1;32;7;6;766.8;0
55704;25888.11;450;0;0;1;1;1;2;1;31;6.05;6.05;1720;0
86032;41481.68;3537;4216.96;4040.53;1;2;1;2;1;51;23.02;23.02;766.8;120.1
83185;59723.04;5700;0;5041.71;1;1;2;2;1;31;11.06;6.01;1776;0
140342;6239.68;0;0;530.37;1;2;1;2;2;30;3.08;0.06;219.24;0
101634;26394.42;1172.87;0;0;1;3;2;4;1;51;31.01;11.09;1713.08;0
191386;34156.03;0;1815.43;3057.57;1;3;1;2;1;31;4.07;4.07;945.6;75.9
48482;41294.59;4714.45;0;3891.48;1;2;2;4;1;54;33.1;10.1;1752;0
121472;30400;1550;0;2584;1;3;2;2;1;26;3.07;3.07;1876;0
18579;19200;20624.71;0;0;1;1;2;4;2;29;5.07;2.03;1808;0
199839;17600.04;3271.05;0;1725.59;1;2;2;6;1;55;35;19;1776;0
142081;17167.33;3119.5;0;1709.32;1;2;2;4;1;34;15.09;6.02;1800;0
146742;31688;0;2576.54;2627.03;1;2;2;2;1;33;12.02;10.02;748.8;74.4
159628;27157.17;900;5541.59;2718.19;1;1;1;4;1;46;26.03;13.08;1856;299
3458;24918;0;0;0;1;3;1;3;1;46;24.06;23;1105;0
11972;10624.26;0;0;892.98;1;2;2;3;1;32;13.03;5.1;888;0
80424;29347.37;2879.52;0;0;1;3;2;2;1;30;8.02;7.07;1713.83;0
52733;43617.6;0;12495;4623.56;1;2;2;1;1;54;31.04;16.09;1612.2;255
10194;53151.07;0;0;4517.84;1;1;2;2;1;51;25.03;9.03;2008;0
175623;7910;1652.35;0;0;1;1;2;2;1;33;8.02;6.05;568;0
86290;7378.48;1424;0;713.05;1;2;1;4;1;41;23.01;23.01;642.66;0
43527;15174.32;1530.4;0;1409.7;1;2;2;6;1;41;9.03;3.03;1824;0
120177;18048.4;400;0;0;1;3;2;3;1;52;32.02;23.01;864.5;0
5016;22383.11;4491;0;1909.54;1;2;2;2;1;34;4.01;3.07;1760;0
133239;34275.87;2760;0;2948.96;1;1;2;2;1;38;14.06;9.08;1672;0
85932;15840;0;0;1336.2;1;2;2;4;1;42;22.07;3.03;1832;0
16600;8781.44;400;884.12;809.96;1;2;2;2;2;27;0.02;0.02;277.2;33
100518;31680;3100;0;0;1;3;2;2;1;41;21.08;21.08;1751.82;0
154677;29861.04;0;0;0;2;2;2;2;1;42;17.02;11.06;1816;0
60439;23793.62;3422.53;2288.62;2457.8;1;2;2;5;1;43;23.03;11;1832;161
16063;19200;1820;0;0;1;3;1;3;1;22;4.08;4.08;1660.68;0
180609;4050;2840;0;436.05;1;2;2;2;1;39;2.11;1;229;0
157152;23188.97;8693.65;0;1994.2;1;2;1;2;1;24;1.02;1.02;745.2;0
161042;36279.88;0;2261.92;3295.12;1;2;2;2;1;33;11.02;11.02;759.6;62.4
55634;44412.35;0;5412.98;4178.2;1;2;2;2;1;50;27.06;27.06;756;150
81078;759.34;0;0;64.54;1;2;2;2;2;44;16.02;0.02;33.66;0
45257;40849.43;0;2199.28;0;1;3;2;3;1;42;22.01;12.04;1751.9;77.42
105182;54463.99;23035;0;5743.11;1;3;2;2;1;53;33.02;14.01;1680;0
155991;44371.13;1770;1855.75;0;1;3;2;2;1;42;22;22;1599.38;48
76003;36417.05;1550;0;3131.86;1;1;2;4;1;48;28.09;28.09;1792;0
1191;19533.42;0;0;0;1;3;2;4;1;52;33.05;2.08;1744.33;0
94886;41408.66;0;6009.98;3887.49;1;3;1;2;1;42;16.04;13.07;1060.8;226
119339;38565.8;670;2868.86;3521.85;1;2;2;2;1;45;25.02;25.02;659.2;81.27
114945;53894.17;2307.78;0;0;1;3;2;4;1;56;36.01;36.01;1682.66;0
94981;40266.79;0;0;0;1;3;2;3;1;34;13.08;13.08;1683.5;0
81433;23553.84;0;5359.83;2449.12;1;2;2;2;1;26;2.02;2.02;748;214
18119;17828.64;3528.3;0;1815.34;1;2;1;5;1;47;27.02;27.02;1832;0
9953;34780;5280;0;3141.6;1;2;2;2;1;57;32.07;32.07;1720;0
78737;43076.41;1100;1763.52;3811.39;1;2;2;2;1;47;23.02;23.02;766.8;50
112548;48111.24;1600;0;4089.46;1;1;1;2;1;62;41.09;11;1824;0
196241;20126.26;3652.31;2659.32;2193.25;1;2;2;6;1;56;23.03;2.02;1864;177
147893;11798.12;0;0;1002.84;1;2;2;2;2;48;22.04;2.02;202.4;0
54852;17409.6;360;0;1479.82;1;2;2;6;1;41;21.03;21.03;1816;0
106971;64547.27;16299;0;5462.88;1;1;2;2;1;58;35.02;17.1;1824;0
68695;19451.16;0;1654.21;1793.96;1;2;2;2;1;23;1.02;1.02;680;71
3945;7367.6;0;0;626.25;1;2;2;2;2;25;1.01;0.02;276.25;0
150281;4128;0;0;0;1;2;2;5;2;47;0.03;0.01;482;0
12956;18260.67;1070.67;0;1608.12;1;2;2;4;1;39;19;17;1776;0
10466;5731.8;800;0;0;1;2;2;5;1;33;17.02;0.02;664;0
41618;12128.4;0;47.42;1041.39;1;2;2;2;2;25;1.02;1.02;381.23;2
19471;21747.46;3397.52;0;2057.61;1;2;2;5;1;51;33;17.01;1696;0
27063;31166.58;498.76;0;2680.25;1;2;2;2;1;43;15.03;5.01;1152;0
27689;30330;6405;0;2958;1;2;2;3;1;57;38.04;5.1;1362;0
30333;31926.8;0;323.98;2725.11;1;2;2;2;1;54;29.11;11.02;723.6;10.57
174360;31810.56;8520;0;2703.9;1;1;2;4;1;30;10.07;1.1;1800;0
91473;37256.85;7579.79;0;0;1;1;2;2;1;36;13.07;11.11;1688;0
42818;18000;0;3072.66;0;2;2;2;3;1;49;28.04;13.05;1692;156
4525;85471.54;8400;0;7053.7;1;1;2;2;1;41;18.08;18.08;1472;0
153395;21316.83;11412;20967.05;0;1;3;1;1;1;37;5;3.03;830.19;410
128169;28623.61;3730;0;2425;1;1;2;4;1;38;18.08;18.08;1760;0
100358;31270.21;0;0;2514.8;1;1;1;4;1;61;43.03;20.05;1800;0
112533;30505.34;6310;0;0;1;1;2;4;1;53;35.1;11.06;1792;0
176078;33840.75;420;0;0;1;3;2;3;1;52;30.09;4.08;1744;0
50416;10908;3400;0;1081.71;1;1;1;5;1;47;25.03;14.02;908;0
134718;29654.83;0;0;2272.65;1;3;2;3;1;39;21;2.1;1592;0
199641;39512.52;0;11157.28;4306.93;1;2;2;2;1;45;21.02;10.02;752.4;314
160553;34928.18;11420;0;0;1;1;2;3;1;50;19.05;19.05;1784;0
29103;42381.97;0;0;0;1;3;2;3;1;55;35.02;33.07;1712.99;0
29006;17456;2204.37;0;1671.13;1;1;2;2;1;23;3.11;3.11;1848;0
20215;41880;2370;0;3559.8;1;1;1;4;1;49;23.04;11.07;1728;0
73718;31800;650;0;2703;1;1;2;4;1;53;34.01;34.01;1720;0
175002;39820.58;0;0;3119.62;1;2;2;2;1;54;30.03;18;1230;0
11863;31461.42;0;0;0;1;3;2;2;1;23;1.11;1.11;1758.56;0
94145;33247.67;0;0;2826.05;1;1;2;4;1;52;33.04;18.05;1816;0
113446;37753.43;0;0;3209.04;1;2;2;2;1;51;29.02;29.02;766.8;0
132461;33087.64;0;2147.79;2836.79;1;2;1;2;1;32;9.01;9.01;579.6;85
5899;20328;300;0;1727.88;1;2;2;4;2;33;1.02;1.02;1872;0
54936;18188.59;2900;0;0;1;3;2;4;1;54;33.1;32;856.5;0
11985;15840;531;0;1335.4;1;2;2;6;1;55;31.06;24.01;1800;0
170288;15697.81;3718.57;0;1553.31;1;2;2;5;1;40;18.09;6.09;1640;0
60122;30738.64;990;3225.28;2690.18;1;2;2;2;1;40;25.01;16.07;1133.6;119
27690;19266.52;0;0;1621.15;1;2;2;5;1;52;31.11;24.11;1776;0
171076;21212.72;646;0;1744.94;1;3;1;2;1;25;3.01;3.01;1832;0
81727;26064.71;2000;0;2170.64;1;3;2;2;1;25;1.04;1.04;1808;0
65559;26462.67;5559.33;0;0;1;1;2;4;1;39;20.04;17.04;1800;0
108265;17742.88;400;0;1474.14;1;2;2;5;1;55;37.02;12.05;1552;0
78120;23977.33;1914;0;2038.07;1;1;2;3;1;52;33.1;12.01;1576;0
24325;20511.24;3497.4;0;1990.68;1;3;2;4;1;40;21.02;19.1;1614.54;0
52620;6231.36;1010.4;0;622;1;2;2;5;2;38;16.04;1;640;0
186005;24729.06;2100;0;2086.24;1;1;2;2;1;28;6.09;6.09;1792;0
183536;38800;0;0;0;2;2;2;4;1;35;12.1;5.04;1856;0
43724;46730.73;327;0;0;1;3;2;4;1;55;26.02;24.03;1637.28;0
69513;26433.33;4520;0;2246.83;1;3;2;2;1;30;4.1;4.05;1680;0
17933;63354.87;9100;0;5327.52;1;1;1;2;1;51;23.1;3.02;1736;0
46479;30899.22;1390;0;0;1;1;2;2;1;31;4.06;4.06;1776;0
3393;20431.59;3374.99;0;1950.61;1;2;2;5;1;39;16.1;1.07;1638;0
176841;2388.16;0;0;202.99;1;2;2;2;2;25;0.02;0.02;100.98;0
94991;6448.17;0;1685.78;663.24;1;2;2;2;2;26;0.04;0.04;151;62
192314;17515.4;1507;0;1604.15;1;2;1;5;2;60;20.04;2.03;1744;0
168405;14655.6;0;0;1245.73;1;3;1;2;1;46;18.08;4.09;908;0
71327;31917;0;8464;3344.46;1;2;2;2;1;34;12.04;9.01;1504.8;212
59225;43253.49;0;12931.56;4775.72;1;2;2;2;1;35;13.1;13.01;626.4;336
155373;31779.6;5551.6;0;3151.91;1;2;2;3;1;54;31.01;14.04;1880;0
55030;24208.72;2030;4326.84;2470.57;1;2;2;2;1;26;5.04;5.04;766.8;416
80191;36944.44;298;23836.79;5166.4;1;2;2;2;1;39;11.04;11.04;748.6;572
160538;19606.22;800;0;1571.27;1;3;2;4;1;44;10.01;6.03;1398;0
74671;20131.2;1000;0;0;1;3;2;6;1;43;23.02;16.07;1638;0
50382;6249.7;0;0;3599.37;1;2;1;2;2;32;7.01;0.01;455.4;0
93014;41825.55;0;6333.64;4093.53;1;2;2;2;1;38;14.02;14.02;637.2;172
118412;36597.44;3364.4;0;2881.3;1;1;1;3;1;54;33.04;11.1;1760;0
74787;29433.67;0;2383.43;2632.46;1;2;2;2;1;28;9.07;2.07;662.4;90.55
106541;25876.29;4533.84;923.52;2584.86;1;2;1;2;1;59;30;12;766.8;33
172843;25910.12;4744;0;2374.02;1;2;2;3;1;62;42.01;32.1;1760;0
20388;15260.92;600;0;0;1;3;2;4;1;32;3.02;2.04;1748;0
82221;104243.79;0;0;0;1;3;2;2;1;44;19.1;3.08;1705.4;0
156954;7288.35;0;0;619.51;1;2;1;2;2;35;4.02;4.02;138.74;0
109033;8747.93;704.32;0;0;1;3;1;2;2;29;5;1;914;0
97248;19273.67;2733.83;0;1638.26;1;2;2;4;1;43;19.07;3.11;1776;0
184030;42081.28;0;0;0;1;3;1;2;2;30;5;1.02;1553.74;0
10694;32808;300;0;2766.17;1;1;2;4;1;51;31.04;19.05;1656;0
163428;26117.65;0;0;2220;1;2;2;2;2;31;2.04;2.04;738;0
74083;16800;400;0;0;2;3;2;3;2;23;3.02;2.01;1864;0
163346;623.92;0;0;53.03;1;2;2;2;1;41;17.06;0.02;26.19;0
165605;23889.62;3037.3;0;2288.79;1;2;2;2;2;34;8.04;8.04;908;0
78383;32578.49;0;0;0;1;3;2;3;1;47;26.01;26.01;1683.5;0
62812;9770.9;0;1674.24;972.83;1;2;1;2;2;36;0.09;0.09;302.37;48
143871;46838.46;0;6249.69;4075.87;1;2;2;2;1;48;30;29;748.8;167
73774;8007.78;0;471.41;647.02;1;2;2;2;2;25;0.08;0.08;216;17
47351;43154.86;0;8565.68;4396.24;1;2;2;2;1;40;19.02;19.02;616.6;238
